image_id,color_variance,color_min,color_max,color_median,color_mean
ISIC_0014431,666517701477.5889,2494552.0926086456,4945682.303109108,2772204.610191285,2772204.610191285
ISIC_0000013,2151710431991.2078,1549312.7415517117,6080545.268216432,2418725.613896796,2418725.613896796
ISIC_0013775,868157568275.0001,2566595.713211976,5611871.6813436495,3375491.404602305,3375491.404602305
ISIC_0013196,376585742926.1035,1726611.1402075225,3326070.657328145,2556214.997795071,2556214.997795071
ISIC_0014808,1667550797891.4465,1309179.648581597,4965110.074871453,3295269.907121551,3295269.907121551
ISIC_0014836,3822235914316.968,3346013.1035737144,8875623.407517824,7066470.779933148,7066470.779933148
ISIC_0013395,5505176595632.462,3287048.621030026,10478374.087064965,4434610.819711678,4434610.819711678
ISIC_0013497,5737431415150.466,4553173.590510099,11498927.707453975,8173975.449686671,8173975.449686671
ISIC_0010603,5195399540928.209,3614955.3858941016,10622827.894625144,6240886.74963691,6240886.74963691
ISIC_0013274,1489299411880.029,2952634.447021058,8064806.852092964,5392518.891230098,5392518.891230098
ISIC_0010006,6649894854106.138,4014487.5238519837,11221868.089444939,7504534.926029127,7504534.926029127
ISIC_0013672,1944683275241.7583,1767273.0533270645,6051019.063532205,2609001.499149512,2609001.499149512
ISIC_0010205,968019915756.9884,2919860.3126414134,5530690.549850375,3897021.244872637,3897021.244872637
ISIC_0010367,2105916572102.6165,1935561.5944773431,6797440.12466107,4577775.767651461,4577775.767651461
ISIC_0013316,5917146348313.331,3737923.4953710553,11049413.450151442,5096585.699066949,5096585.699066949
ISIC_0010562,4290181152843.6504,4301560.529371038,10937354.78404431,4966496.006470682,4966496.006470682
ISIC_0010584,596219446992.0142,2518409.6389925373,4887132.863463931,3242677.8754975125,3242677.8754975125
ISIC_0010182,741319110988.2765,2156482.210932517,4404057.921290982,3771263.817419314,3771263.817419314
ISIC_0012950,1542335283453.6833,2686034.011351699,6870868.225086938,4145659.6557541834,4145659.6557541834
ISIC_0010483,2297484335119.256,3221014.6783441873,7758874.268607929,4412168.5726975575,4412168.5726975575
ISIC_0010465,2020173803469.1,2455733.2952208673,6884405.231442398,3977051.3832506146,3977051.3832506146
ISIC_0013012,4939585143843.962,3736636.3807178894,10102483.050800202,6028301.098607188,6028301.098607188
ISIC_0010063,3572959649399.9795,1935437.6675829976,8829719.530061493,4108791.426614921,4108791.426614921
ISIC_0012988,2945834553994.6074,1824503.6549957441,7079590.367822301,4615392.354138021,4615392.354138021
ISIC_0000171,3538937316931.777,2818915.8169761887,7425307.447274065,4032284.6824108977,4032284.6824108977
ISIC_0000372,5892802449451.569,5413695.830240094,13688336.481109148,8740284.708462218,8740284.708462218
ISIC_0000549,456883926956.6363,3708325.3371422268,5797234.05676015,4630228.111645544,4630228.111645544
ISIC_0006193,1743680251108.6768,2122876.0692103836,5847764.409318254,3833211.714685628,3833211.714685628
ISIC_0014788,1779715862419.039,1535211.65622966,5167124.880215221,2515356.173747663,2515356.173747663
ISIC_0000197,687089277952.5397,3507574.1503665233,5713455.943242041,5282965.065355306,5282965.065355306
ISIC_0010862,3050222150809.0356,1364402.8577079384,7005252.226406574,4777996.984322226,4777996.984322226
ISIC_0000293,14289892904669.059,4988001.4486520225,16060551.796726529,7733317.769380203,7733317.769380203
ISIC_0000496,1002097017868.0889,2472585.227065546,6204540.327191799,3897620.3048297707,3897620.3048297707
ISIC_0014289,1752123273949.6265,2402576.4820221313,6332679.838252064,4573064.596336544,4573064.596336544
ISIC_0008145,706812005978.2894,2746024.0713369916,5388424.204925448,3491992.175976726,3491992.175976726
ISIC_0000470,2803023717249.852,2522263.2341998727,7325562.534460839,4091344.5870721666,4091344.5870721666
ISIC_0012450,477358413592.3044,1254844.609578261,3283813.915045322,1843615.7872103387,1843615.7872103387
ISIC_0011224,1007202313321.1838,1741700.6438600626,4713464.02350615,3372623.9687060555,3372623.9687060555
ISIC_0012653,1665996694688.9556,3107440.035519328,7257272.320192664,4834085.915030259,4834085.915030259
ISIC_0000048,677146376652.7557,930262.2313361657,3574422.510814378,1679252.432324634,1679252.432324634
ISIC_0014657,3758209825836.492,32.77109252172881,6983492.121470736,2284496.2392772385,2284496.2392772385
ISIC_0000275,2045186508065.2566,2104384.7203169493,6783035.049688416,3344490.124613099,3344490.124613099
ISIC_0000489,2979846206261.6816,2899674.525609456,8188202.604366741,4966083.13066363,4966083.13066363
ISIC_0013935,216900364053.0158,3196158.166571453,4580934.393170605,3899803.7542196834,3899803.7542196834
ISIC_0012672,3690894443294.187,3655211.44953186,9368874.859235127,6466566.535205893,6466566.535205893
ISIC_0011205,1459675657404.7605,5121056.8655065,8844214.27516382,6715334.742829519,6715334.742829519
ISIC_0014073,769653446811.8104,1986995.7818994161,4608305.788149807,3344560.8722321535,3344560.8722321535
ISIC_0000451,6556132726221.535,4265135.36327494,12000423.207386898,8669235.594728716,8669235.594728716
ISIC_0000254,982869821970.666,3082086.0729109496,5516548.094944813,4064615.2630444947,4064615.2630444947
ISIC_0012274,4522933566279.923,2385630.4456787747,8913574.844318567,4530730.897003694,4530730.897003694
ISIC_0000069,3777673681895.579,2991224.1122354204,9330833.417949846,4847401.737204868,4847401.737204868
ISIC_0000057,3959164251963.547,3880153.9523223806,9558618.935121732,4829275.812960034,4829275.812960034
ISIC_0014475,2567999962370.0234,3636120.7384803016,8167488.612316811,4941043.013455373,4941043.013455373
ISIC_0000353,1926828276776.1775,2740271.5171505203,7196801.462005364,4571421.666470616,4571421.666470616
ISIC_0014771,6898409484186.181,2178202.51966636,9138340.123220036,5042664.858232577,5042664.858232577
ISIC_0002885,1238473390642.2402,2711421.097315156,6196525.8930795435,5521083.586245085,5521083.586245085
ISIC_0009921,3602848283743.056,4488366.129779697,10337347.043187112,6798247.049382117,6798247.049382117
ISIC_0000150,7743082497294.22,1601868.2922394464,10135192.344363997,3382358.2085183756,3382358.2085183756
ISIC_0012170,367669753159.0747,2827717.5224516923,4783659.5122601455,3740341.1652679713,3740341.1652679713
ISIC_0014174,138766197998.85986,1313009.643942404,2482636.179854686,1997406.450776712,1997406.450776712
ISIC_0011101,2125055718965.6023,3397660.4555091267,7953849.530078439,4782978.293218972,4782978.293218972
ISIC_0000556,8979021749240.602,3429722.4336006986,13072034.354424313,5201219.075980783,5201219.075980783
ISIC_0012793,2086099420701.586,1872495.3017282763,7270984.257161145,3765947.0021603457,3765947.0021603457
ISIC_0013832,1723702957626.9792,3524521.2060268703,8351256.1384515185,4920983.131759264,4920983.131759264
ISIC_0000188,2623334214473.945,2044811.9711842334,7198084.755981467,4329897.714977273,4329897.714977273
ISIC_0014797,2201301519375.9883,2025929.012052258,6991937.666496612,3330776.9188706237,3330776.9188706237
ISIC_0014594,802634414675.8357,3566743.7418634673,6090545.379090107,5325261.660071052,5325261.660071052
ISIC_0002287,972829992170.0791,2725747.372166099,5750092.696290142,4037986.7139917538,4037986.7139917538
ISIC_0014975,773944994076.5985,2075150.2971614045,4561053.533737335,3551563.3193850713,3551563.3193850713
ISIC_0013033,1388337193944.4575,2490377.821196195,6620057.022042947,4240230.81977593,4240230.81977593
ISIC_0010444,516013821265.3713,1511106.3711922534,3569333.2244637217,2147332.635330509,2147332.635330509
ISIC_0010042,564621779695.6953,2908253.1584482226,5907549.894020131,4663017.998688996,4663017.998688996
ISIC_0010241,187516682607.2117,3310902.3873314084,4687747.840808021,3772526.1932331836,3772526.1932331836
ISIC_0010346,759730927339.9279,2911387.1945264754,5261350.549321218,5055415.1586240465,5055415.1586240465
ISIC_0013731,3418971577994.489,3315583.222365716,8745301.32420329,4070586.947327165,4070586.947327165
ISIC_0013134,54679136062.20943,2871438.038690724,3690435.3214267865,3256332.428169202,3256332.428169202
ISIC_0013488,639145289189.108,1305576.2896389554,3954726.393074137,2566029.1978588537,2566029.1978588537
ISIC_0013056,177618180647.85837,3546692.3960002935,4708081.329802947,4180601.7834103312,4180601.7834103312
ISIC_0008807,703329226305.2728,4487294.262984609,7620751.789436825,5613876.1652377965,5613876.1652377965
ISIC_0010019,3479580204794.0835,2316898.5828846092,9102375.69914717,4737667.09814629,4737667.09814629
ISIC_0013189,801851135762.2434,2930135.785426505,5957043.572105535,3997789.586803384,3997789.586803384
ISIC_0012813,265482436824.11423,1689716.8496714386,3486528.7247917866,2414492.8779289527,2414492.8779289527
ISIC_0008507,6850170851384.623,4479797.8655018285,10134637.810916971,5839633.654890364,5839633.654890364
ISIC_0011085,7393462551706.411,3141812.25553013,12145743.016272565,5675091.8569794055,5675091.8569794055
ISIC_0000434,2719451678634.0674,2247303.2769778497,7214137.430662694,3852927.26578686,3852927.26578686
ISIC_0014028,1916746297575.9124,2002655.2303094647,5490204.357339468,3887913.518589517,3887913.518589517
ISIC_0000032,443187070630.3201,1782792.4353778483,4090166.092198359,2835298.319405815,2835298.319405815
ISIC_0014410,8478485364385.987,276.66992798083385,11513267.58983405,4019048.7671538554,4019048.7671538554
ISIC_0000231,5500028506051.978,2957876.5818469212,9191844.3816526,3769892.5551640126,3769892.5551640126
ISIC_0014613,2785934983160.9854,4355950.456782219,9511671.846580688,7267098.430775329,7267098.430775329
ISIC_0012211,1642379327489.0845,3397024.064941904,7119463.762305389,4706592.331055594,4706592.331055594
ISIC_0000135,1536501819291.505,1514628.9330928803,4934782.877037245,3225306.661318657,3225306.661318657
ISIC_0000336,1790455571890.374,1795593.7253078448,5608768.935905163,2623932.52079566,2623932.52079566
ISIC_0014529,962969633767.0288,3188948.3678981024,6456747.610432852,4608117.01707098,4608117.01707098
ISIC_0014714,3532108881382.547,3530716.795064277,9461533.052389156,5323531.374896146,5323531.374896146
ISIC_0011359,289140259159.8592,1367877.6884775646,3168710.3142549796,2433203.4446876124,2433203.4446876124
ISIC_0000533,9201942697385.271,3942314.062716665,12687501.195994532,7016387.679087181,7016387.679087181
ISIC_0011164,2142923498885.0012,1971421.0528436243,7088261.080639621,4507908.823448578,4507908.823448578
ISIC_0012710,1769981071136.59,1838141.2938046977,6007004.605618067,2637813.7585188732,2637813.7585188732
ISIC_0011367,496523050378.29083,2851697.876388889,5211434.154115227,4596474.299228394,4596474.299228394
ISIC_0002806,1642212204771.7366,3821171.5442121145,7521427.322644671,5719214.50870555,5719214.50870555
ISIC_0014866,5644935514066.974,3747015.7200259576,11791711.960653596,6698940.209935398,6698940.209935398
ISIC_0001100,1075454743702.3945,1174154.4947868614,4893680.2545060925,2540965.228556482,2540965.228556482
ISIC_0010557,1390813482284.508,1477910.3940086153,5742291.60079189,3713460.9968237393,3713460.9968237393
ISIC_0013120,414441346463.65564,3140392.024397224,5423133.943407025,4638921.774930242,4638921.774930242
ISIC_0010569,1030785684761.6118,3750144.252173913,6906816.234559643,6450162.718394648,6450162.718394648
ISIC_0013526,3158720486590.035,3790989.0602859356,9001204.119797168,6508566.6058173105,6508566.6058173105
ISIC_0012884,538263569394.06116,2293351.3802324506,3963420.965918569,3646933.1961639617,3646933.1961639617
ISIC_0013725,798488349033.8606,3016338.745984208,5843423.419603208,4425634.746214976,4425634.746214976
ISIC_0015220,3443440779911.6787,3810849.06289887,9604087.099008325,5470395.3068617815,5470395.3068617815
ISIC_0010255,238152440450.33313,1980608.6333160533,3571485.1927596335,2638489.775185761,2638489.775185761
ISIC_0013027,950660616143.1969,3061135.609736198,6605142.414468316,4850515.467591333,4850515.467591333
ISIC_0002673,1209517872691.066,3095508.0819986206,6474101.493192326,4453879.59484124,4453879.59484124
ISIC_0014987,4085817730531.2983,1704440.883619628,8221434.181953987,4563687.898343575,4563687.898343575
ISIC_0013224,815032718022.0574,2051450.784097445,4793299.29274505,3301752.1044080188,3301752.1044080188
ISIC_0010488,2498045595533.71,3924859.8154743975,8606980.395281125,5253077.050181977,5253077.050181977
ISIC_0010857,1131830652317.595,2250065.223199475,5412767.584830259,3389357.5647204407,3389357.5647204407
ISIC_0012381,10827445828079.27,2467782.118520331,11044211.033519924,3394862.572097149,3394862.572097149
ISIC_0014783,1936839947769.5244,1774199.6925301922,6848207.716162169,3646672.7010319727,3646672.7010319727
ISIC_0014580,1402904740218.0315,2514593.3135435404,7012181.698042675,4825569.1500805775,4825569.1500805775
ISIC_0012182,1802426478699.8916,2059783.7010186587,6602912.773837619,3801600.1447604643,3801600.1447604643
ISIC_0012787,1227418966961.5945,2100243.6951279934,4978780.810506861,3977344.220164366,3977344.220164366
ISIC_0014385,876143556879.5758,3455901.6196846957,6320955.8322233055,4714767.325025907,4714767.325025907
ISIC_0011115,872863924945.6061,2476629.9210829497,5349058.287730414,3506459.3174923193,3506459.3174923193
ISIC_0003308,781604758917.8735,3812013.7308569835,6525556.964196446,4884940.1802879535,4884940.1802879535
ISIC_0000542,1864442930532.0864,2740517.2821276225,7522061.726699303,4841974.840862462,4841974.840862462
ISIC_0011328,1721805179348.0337,2795619.4972807276,7060429.861514881,4439862.302119384,4439862.302119384
ISIC_0000347,1276793555319.8738,1492215.9948445496,4897401.9034238495,3132715.788823298,3132715.788823298
ISIC_0012164,1635910611114.7449,3491537.8461579187,7703262.431880144,4328262.884909606,4328262.884909606
ISIC_0000379,2217489796608.613,2525900.158744268,7580436.5036098305,3895575.401406173,3895575.401406173
ISIC_0012359,352683545519.9043,3310149.657699757,5005877.179373777,4267132.708038821,4267132.708038821
ISIC_0009935,4542280396693.286,2875759.497165403,8898252.363747798,3755968.236075998,3755968.236075998
ISIC_0012260,1995588924167.9165,3775203.3307172204,8702586.380478637,5613065.843162181,5613065.843162181
ISIC_0000240,2383690676171.326,2898235.374183787,7558033.649546106,5237708.224558051,5237708.224558051
ISIC_0000043,50209625592546.625,3614968.1914480636,17960623.862328243,4545379.004367253,4545379.004367253
ISIC_0011211,4149815247730.733,3287011.811158854,10241699.765016323,5588018.883875921,5588018.883875921
ISIC_0012666,1405665183007.3525,4246913.297020096,7580666.620686071,4904443.527858628,4904443.527858628
ISIC_0014264,842416501742.414,2779166.3817925327,5440673.581677891,4222879.744079783,4222879.744079783
ISIC_0000445,936471094621.603,2350591.6772896284,5250269.63966326,3652632.6480697263,3652632.6480697263
ISIC_0012658,7181147390218.081,4680792.969695865,12833946.263308182,7933399.0148482965,7933399.0148482965
ISIC_0013921,1152637906349.5654,3266971.0585340923,6198348.974046449,4469634.384737995,4469634.384737995
ISIC_0012680,6505506220550.364,4706921.770215096,11947583.347789284,8055964.340586206,8055964.340586206
ISIC_0014081,1926451395781.9712,3039985.5952442843,6646191.531112679,3703630.7302783863,3703630.7302783863
ISIC_0014684,4850343477835.22,913881.0191138812,8236479.25649359,1998348.7035655086,1998348.7035655086
ISIC_0000298,378879235769.0648,2332831.172865014,3969800.460267006,3068054.5772144524,3068054.5772144524
ISIC_0013843,2106908064771.9236,3622455.791862132,8284350.877215273,6241858.161942923,6241858.161942923
ISIC_0000527,1166940543310.116,2070457.4360892777,4603502.02279664,3315366.4907760043,3315366.4907760043
ISIC_0011170,606903236157.1818,3669494.787401396,5978158.822773876,4704605.763634091,4704605.763634091
ISIC_0012539,140910300382.1509,2123400.3207587507,3331435.6529939948,2689894.1348026353,2689894.1348026353
ISIC_0006326,956165588548.0074,2679170.8007967155,5219117.910318296,4016614.2329686186,4016614.2329686186
ISIC_0012704,284284781348.6257,2371222.9138527582,3928078.2148715323,3331817.97597232,3331817.97597232
ISIC_0000519,414993420986.6018,3375276.1430454445,5336566.462857703,4343200.247972725,4343200.247972725
ISIC_0009950,3241163188351.477,4239261.309520506,9088299.382022472,6953436.776714292,6953436.776714292
ISIC_0000121,715469497558.4338,1559628.2808558194,4239999.1218881225,3536100.5169814313,3536100.5169814313
ISIC_0000322,1740884512570.4421,1119856.3190651385,4454735.601445686,2375628.6321046175,2375628.6321046175
